StudentID,Age,Gender,AttendancePercentage,StudyHoursPerWeek,AssignmentCompletionRate,PreviousExamScore,ParticipationScore,ExtracurricularActivities,InternetAccessAtHome,ParentEducationLevel,FinalExamScore
1697,17,Male,74,21,42,79,2,No,Yes,Postgraduate,79.79
1698,19,Female,69,16,57,93,7,Yes,Yes,Graduate,92.63
1699,23,Female,98,13,92,79,9,Yes,Yes,Postgraduate,99.96
1700,19,Female,71,13,90,71,6,Yes,Yes,Graduate,87.31
1701,22,Female,70,17,58,99,2,No,Yes,Graduate,82.68
1702,18,Female,82,27,86,43,2,Yes,Yes,Graduate,97.18
1703,23,Male,87,7,45,51,9,No,Yes,Graduate,70.44
1704,23,Male,64,8,55,99,10,Yes,No,Graduate,83.32
1705,22,Female,95,13,47,37,8,No,Yes,Graduate,76.94
1706,22,Female,64,23,87,60,9,No,Yes,Graduate,99.92
1707,21,Female,95,27,57,87,4,No,Yes,Graduate,100.0
1708,17,Female,74,16,91,65,4,Yes,Yes,High School,91.0
1709,18,Female,70,30,87,60,2,No,No,Graduate,100.0
1710,20,Male,73,29,82,57,10,Yes,Yes,Graduate,100.0
1711,23,Male,54,4,78,64,1,No,Yes,Postgraduate,63.93
1712,20,Male,55,8,88,44,10,Yes,No,Graduate,77.34
1713,19,Male,98,16,88,98,4,No,Yes,High School,100.0
1714,19,Female,92,21,51,56,10,No,Yes,High School,88.05
1715,20,Male,97,10,84,49,10,Yes,Yes,Graduate,95.44
1716,19,Female,93,25,49,90,8,Yes,Yes,High School,100.0
1717,17,Female,96,12,46,54,2,No,Yes,Postgraduate,67.9
1718,22,Female,72,12,85,81,8,No,Yes,High School,100.0
1719,19,Male,53,26,94,87,1,Yes,Yes,Postgraduate,96.25
1720,21,Female,76,5,40,87,1,No,Yes,Graduate,67.3
1721,19,Male,67,16,88,35,4,No,No,Postgraduate,70.66
1722,18,Male,70,1,75,36,7,Yes,Yes,High School,64.69
1723,17,Female,77,28,60,92,9,Yes,Yes,Graduate,100.0
1724,18,Female,84,9,76,53,5,Yes,Yes,High School,80.23
1725,18,Female,71,12,91,96,2,No,Yes,High School,85.82
1726,21,Male,89,5,63,46,7,No,Yes,High School,73.14
1727,17,Female,72,22,94,60,2,No,No,Graduate,83.65
1728,17,Male,52,20,64,61,9,Yes,Yes,High School,93.99
1729,17,Female,89,22,46,63,9,No,No,Postgraduate,98.89
1730,17,Female,99,28,81,49,3,Yes,Yes,High School,91.67
1731,17,Male,59,24,56,80,8,Yes,Yes,High School,100.0
1732,21,Male,74,3,68,35,4,No,Yes,High School,60.47
1733,19,Male,98,5,69,94,3,Yes,Yes,Graduate,81.02
1734,18,Male,57,2,46,91,1,No,Yes,High School,63.98
1735,17,Male,60,14,72,37,5,Yes,Yes,Postgraduate,70.26
1736,23,Male,54,2,46,52,4,Yes,Yes,Graduate,57.91
1737,19,Female,94,13,97,86,1,Yes,Yes,Postgraduate,96.14
1738,19,Female,86,7,63,94,10,No,Yes,High School,100.0
1739,18,Male,94,10,50,68,8,Yes,Yes,Graduate,89.26
1740,21,Female,87,13,48,94,8,No,Yes,Graduate,87.77
1741,20,Male,78,16,51,60,8,Yes,Yes,Postgraduate,97.1
1742,20,Female,54,26,74,53,3,Yes,Yes,Graduate,86.15
1743,19,Female,58,14,43,56,6,Yes,Yes,Postgraduate,76.16
1744,22,Male,97,11,75,67,7,No,Yes,High School,87.2
1745,22,Male,51,10,67,72,9,No,Yes,Graduate,79.93
1746,18,Male,50,6,96,69,5,No,Yes,High School,81.52
1747,20,Female,89,4,52,44,9,No,Yes,High School,72.43
1748,19,Male,100,21,62,49,6,No,Yes,High School,83.03
1749,21,Female,79,1,58,45,10,Yes,Yes,Postgraduate,70.71
1750,20,Male,60,7,81,58,10,Yes,Yes,Postgraduate,80.35
1751,19,Female,77,24,76,38,10,No,No,High School,97.54
1752,19,Female,93,9,78,47,4,No,Yes,Postgraduate,76.12
1753,17,Male,61,8,63,91,1,No,Yes,Graduate,67.37
1754,21,Female,88,5,55,71,1,No,Yes,Graduate,73.31
1755,17,Female,75,19,72,82,10,Yes,Yes,High School,100.0
1756,18,Male,62,10,51,35,5,No,Yes,Graduate,61.78
1757,17,Female,57,11,73,94,3,No,No,High School,78.79
1758,23,Male,77,25,46,46,5,No,No,High School,73.91
1759,17,Male,79,15,50,55,5,No,Yes,Graduate,79.85
1760,23,Male,58,6,70,45,1,Yes,Yes,Postgraduate,58.46
1761,20,Male,88,15,68,78,8,Yes,Yes,Graduate,100.0
1762,22,Female,80,5,52,92,5,No,Yes,Postgraduate,84.8
1763,19,Female,70,29,70,78,5,Yes,Yes,Postgraduate,100.0
1764,23,Female,96,19,41,68,9,Yes,Yes,High School,96.34
1765,21,Male,83,22,78,59,8,No,Yes,High School,100.0
1766,17,Female,80,19,54,38,1,No,Yes,Graduate,62.22
1767,23,Female,74,10,96,98,3,Yes,Yes,Postgraduate,93.43
1768,21,Male,61,12,50,50,7,Yes,Yes,Postgraduate,83.78
1769,22,Male,50,22,73,44,1,Yes,Yes,Graduate,82.83
1770,22,Female,71,4,78,69,1,Yes,Yes,Graduate,67.06
1771,17,Male,89,18,43,40,5,Yes,Yes,Graduate,75.5
1772,18,Male,86,16,50,53,9,No,Yes,High School,81.55
1773,17,Male,96,8,68,93,6,Yes,No,High School,82.78
1774,20,Male,50,4,41,87,10,Yes,No,Graduate,88.46
1775,23,Female,50,25,100,42,2,Yes,Yes,Postgraduate,87.96
1776,19,Male,91,23,55,44,9,Yes,Yes,Postgraduate,100.0
1777,18,Male,91,12,78,72,6,Yes,Yes,High School,92.78
1778,17,Male,70,2,52,63,5,Yes,Yes,Graduate,73.27
1779,21,Male,64,4,76,49,5,Yes,Yes,Postgraduate,67.85
1780,18,Male,66,5,56,57,3,Yes,Yes,Graduate,61.61
1781,23,Male,71,3,60,80,6,No,Yes,High School,75.95
1782,18,Male,87,9,83,62,4,No,Yes,Graduate,69.53
1783,23,Male,84,29,99,60,10,Yes,Yes,Graduate,100.0
1784,17,Female,94,21,58,44,2,No,Yes,Graduate,87.69
1785,23,Male,65,18,46,81,3,No,No,Graduate,81.38
1786,18,Female,57,11,77,38,9,No,Yes,Postgraduate,73.61
1787,21,Male,96,3,47,89,9,No,Yes,High School,87.62
1788,22,Male,66,30,52,41,6,No,Yes,High School,86.99
1789,18,Male,66,25,76,89,10,No,No,Graduate,100.0
1790,23,Male,75,23,41,65,10,Yes,Yes,High School,99.64
1791,22,Female,62,2,80,53,9,Yes,Yes,Postgraduate,74.06
1792,23,Male,66,9,50,62,4,No,Yes,High School,67.44
1793,21,Male,87,14,63,62,5,Yes,Yes,Graduate,78.18
1794,23,Female,66,4,45,53,10,No,Yes,Postgraduate,61.57
1795,17,Female,97,29,100,54,6,Yes,Yes,High School,100.0
1796,19,Male,63,9,65,47,9,Yes,Yes,Postgraduate,86.07
1797,18,Female,94,13,46,77,5,Yes,Yes,Graduate,84.98
1798,19,Female,55,18,96,45,8,No,Yes,High School,82.7
1799,23,Female,84,15,78,82,1,Yes,Yes,Postgraduate,94.34
1800,21,Male,95,28,58,49,5,Yes,Yes,High School,96.25
1801,18,Male,63,10,45,51,10,No,Yes,Graduate,72.62
1802,23,Male,96,16,82,88,1,No,Yes,High School,91.13
1803,22,Female,57,12,68,84,10,Yes,Yes,High School,93.83
1804,20,Male,64,20,82,62,6,No,Yes,Postgraduate,87.65
1805,23,Female,76,5,78,38,7,Yes,Yes,Graduate,70.56
1806,19,Male,62,2,41,56,5,Yes,Yes,High School,58.51
1807,18,Male,98,10,58,73,1,No,Yes,Graduate,72.08
1808,19,Female,80,1,43,68,6,No,Yes,Graduate,70.23
1809,18,Male,84,7,97,78,10,Yes,Yes,Postgraduate,100.0
1810,23,Female,55,26,45,76,5,No,Yes,Graduate,90.41
1811,17,Female,54,17,88,74,6,Yes,Yes,Postgraduate,97.37
1812,22,Male,71,16,96,46,10,No,Yes,Graduate,90.82
1813,23,Female,98,27,76,36,7,No,Yes,Graduate,96.68
1814,19,Male,72,27,100,62,7,No,Yes,Postgraduate,100.0
1815,20,Male,74,24,67,44,2,No,Yes,High School,69.55
1816,20,Female,83,3,69,91,3,No,Yes,High School,73.99
1817,21,Male,75,14,46,71,6,Yes,Yes,High School,84.44
1818,18,Female,96,10,48,98,3,Yes,Yes,High School,98.41
1819,19,Male,54,22,64,74,2,Yes,Yes,High School,87.1
1820,21,Male,75,7,72,94,4,No,Yes,Graduate,79.44
1821,19,Male,69,26,40,82,5,Yes,Yes,Graduate,90.5
1822,18,Male,55,17,90,53,10,Yes,Yes,High School,87.67
1823,23,Male,55,30,45,67,9,No,Yes,High School,96.95
1824,23,Female,99,6,57,78,3,No,Yes,High School,71.29
1825,20,Female,67,23,49,71,3,No,Yes,Graduate,84.46
1826,23,Female,53,22,67,70,6,Yes,Yes,Graduate,91.89
1827,23,Female,66,4,50,55,5,Yes,Yes,High School,61.1
1828,17,Female,63,17,72,36,6,No,No,Postgraduate,74.89
1829,20,Female,63,27,40,65,7,Yes,Yes,Graduate,96.84
1830,21,Male,62,9,52,64,3,Yes,Yes,Postgraduate,67.48
1831,22,Male,56,4,76,78,5,No,Yes,High School,64.21
1832,17,Female,93,7,59,46,8,Yes,Yes,Graduate,76.71
1833,21,Female,64,23,40,85,4,No,No,Graduate,90.32
1834,18,Male,68,2,91,83,10,Yes,Yes,Postgraduate,87.65
1835,17,Male,92,17,42,58,2,No,No,Graduate,70.63
1836,21,Male,96,24,57,58,4,Yes,Yes,Postgraduate,96.97
1837,18,Female,93,8,80,94,2,Yes,Yes,Graduate,87.25
1838,20,Female,84,23,53,45,3,No,Yes,Graduate,84.51
1839,22,Female,66,30,70,47,4,No,Yes,Postgraduate,99.35
1840,18,Male,84,15,66,98,4,No,Yes,Graduate,95.41
1841,23,Male,68,15,56,54,10,No,No,Graduate,89.75
1842,19,Female,69,8,94,62,9,Yes,Yes,High School,85.05
1843,18,Female,85,16,85,36,10,No,Yes,Postgraduate,97.0
1844,18,Male,84,19,68,77,6,No,Yes,Graduate,93.08
1845,22,Male,81,11,75,42,9,No,Yes,Graduate,82.58
1846,19,Male,97,2,76,47,4,No,Yes,High School,66.67
1847,23,Male,93,23,65,69,9,No,No,Graduate,100.0
1848,21,Female,89,24,92,57,9,Yes,Yes,Graduate,100.0
1849,21,Male,73,17,56,80,6,No,Yes,Graduate,81.84
1850,18,Male,66,28,61,49,5,No,No,Graduate,90.93
1851,19,Male,56,26,100,36,3,No,No,High School,79.63
1852,19,Female,92,16,64,95,5,Yes,Yes,High School,97.64
1853,23,Female,99,25,41,98,3,Yes,No,Graduate,100.0
1854,22,Male,50,15,94,86,5,Yes,Yes,High School,87.17
1855,20,Male,84,13,61,70,5,No,No,Graduate,84.8
1856,21,Male,81,15,44,81,2,No,Yes,Graduate,75.66
1857,22,Female,85,27,43,36,9,Yes,Yes,Postgraduate,97.71
1858,17,Female,62,4,75,78,7,Yes,Yes,High School,73.07
1859,21,Female,55,16,45,98,6,No,Yes,High School,83.78
1860,22,Male,63,30,91,62,5,No,Yes,Graduate,100.0
1861,21,Female,86,12,60,88,4,No,Yes,Graduate,92.87
1862,20,Male,97,30,52,70,8,Yes,Yes,High School,100.0
1863,17,Male,64,4,93,97,2,No,Yes,Postgraduate,82.68
1864,20,Male,96,3,76,59,8,No,Yes,Graduate,91.4
1865,23,Female,53,22,94,82,1,Yes,Yes,High School,94.3
1866,17,Male,89,17,64,73,10,Yes,Yes,High School,96.88
1867,18,Female,65,22,65,81,1,Yes,No,Postgraduate,82.33
1868,22,Female,77,18,94,55,3,No,Yes,High School,84.95
1869,17,Male,65,25,78,64,5,Yes,Yes,High School,88.97
1870,23,Male,53,18,59,65,6,Yes,Yes,High School,78.74
1871,23,Female,94,23,72,60,4,No,Yes,Graduate,95.32
1872,20,Male,75,28,53,56,7,No,No,Postgraduate,100.0
1873,21,Female,77,17,95,55,7,Yes,No,High School,89.62
1874,17,Male,81,12,75,35,2,No,Yes,High School,57.82
1875,22,Female,94,23,56,71,2,Yes,Yes,High School,90.72
1876,17,Female,51,21,60,80,2,No,Yes,Graduate,82.04
1877,19,Female,80,24,85,43,2,No,Yes,High School,83.44
1878,21,Female,52,4,55,51,9,Yes,Yes,Postgraduate,66.04
1879,22,Male,57,12,85,81,5,Yes,Yes,High School,81.96
1880,22,Male,73,26,55,93,8,Yes,Yes,High School,100.0
1881,18,Female,64,23,95,88,5,No,Yes,High School,100.0
1882,20,Female,92,22,59,46,5,Yes,Yes,Postgraduate,98.52
1883,18,Male,80,21,68,98,1,No,Yes,Graduate,85.85
1884,22,Male,58,20,67,40,6,No,No,Postgraduate,75.57
1885,21,Male,88,15,47,87,4,Yes,Yes,High School,93.4
1886,17,Male,94,23,63,50,3,No,Yes,High School,87.46
1887,17,Male,51,28,42,39,6,No,Yes,Graduate,83.89
1888,21,Male,57,16,64,80,2,Yes,Yes,Graduate,80.59
1889,22,Female,56,5,58,48,8,No,Yes,Graduate,62.5
1890,23,Male,93,21,72,78,1,No,Yes,High School,89.66
1891,17,Male,100,15,41,97,9,Yes,Yes,High School,100.0
1892,23,Female,88,17,54,86,8,Yes,Yes,High School,100.0
1893,17,Male,91,18,61,60,1,No,No,Graduate,77.19
1894,17,Male,65,5,99,87,10,No,No,Graduate,86.39
1895,20,Male,84,13,49,63,9,No,Yes,Postgraduate,92.42
1896,20,Male,79,19,57,53,2,No,No,High School,78.82
1897,19,Male,59,30,61,81,3,Yes,Yes,Postgraduate,100.0
1898,18,Female,87,13,85,42,2,No,Yes,Graduate,76.07
1899,21,Male,67,18,88,57,8,No,Yes,High School,93.99
1900,21,Female,99,14,66,69,2,No,Yes,Postgraduate,79.14
1901,21,Female,54,30,52,87,10,No,Yes,Graduate,100.0
1902,19,Male,78,4,72,92,2,Yes,No,Graduate,75.16
1903,20,Female,88,4,44,39,1,No,Yes,Graduate,53.81
1904,22,Male,83,20,65,50,7,Yes,Yes,High School,87.1
1905,23,Female,92,20,52,51,2,Yes,No,Graduate,78.12
1906,23,Female,94,19,66,66,10,Yes,No,Postgraduate,100.0
1907,22,Male,72,13,96,86,5,Yes,Yes,High School,94.99
1908,19,Male,54,12,53,54,5,Yes,Yes,Graduate,73.37
1909,22,Male,79,7,63,35,3,No,Yes,Graduate,55.16
1910,21,Male,55,25,42,92,3,Yes,Yes,High School,91.0
1911,18,Male,95,12,86,78,3,Yes,Yes,High School,86.55
1912,17,Female,93,21,90,40,6,Yes,Yes,High School,92.8
1913,23,Female,53,4,88,84,4,No,Yes,Graduate,72.23
1914,20,Female,78,27,69,54,3,Yes,Yes,Postgraduate,93.86
1915,20,Female,72,2,74,48,2,No,Yes,Graduate,57.03
1916,19,Female,55,2,87,39,3,Yes,Yes,High School,65.93
1917,20,Female,81,5,53,75,4,Yes,Yes,Graduate,76.97
1918,21,Female,91,23,51,74,6,No,Yes,Postgraduate,92.0
1919,23,Male,67,10,67,68,4,No,Yes,High School,74.36
1920,22,Male,64,10,83,79,8,No,Yes,Postgraduate,89.48
1921,21,Female,89,9,68,61,3,Yes,Yes,Graduate,71.84
1922,19,Female,81,13,82,78,3,No,Yes,High School,87.02
1923,21,Male,58,7,56,67,3,No,Yes,High School,63.04
1924,22,Male,86,5,79,67,8,No,Yes,Graduate,94.88
1925,18,Male,59,26,88,78,4,No,Yes,Graduate,99.33
1926,19,Male,69,10,60,54,1,No,Yes,Postgraduate,64.57
1927,18,Female,55,10,96,70,2,Yes,No,Graduate,81.69
1928,17,Male,97,6,62,41,10,No,Yes,High School,75.46
1929,18,Female,52,27,59,66,2,Yes,Yes,High School,81.41
1930,17,Female,91,28,50,73,3,No,Yes,Graduate,92.95
1931,17,Female,60,19,96,58,6,No,Yes,High School,86.66
1932,18,Male,92,21,96,88,8,Yes,Yes,Graduate,100.0
1933,19,Male,66,8,73,72,1,Yes,Yes,High School,75.96
1934,22,Female,81,1,49,66,9,Yes,Yes,High School,77.31
1935,21,Female,53,28,49,79,1,Yes,Yes,High School,91.49
1936,21,Female,53,17,82,95,10,No,Yes,High School,100.0
1937,22,Male,66,7,99,87,2,Yes,Yes,Graduate,85.96
1938,23,Female,90,14,45,85,3,No,No,High School,75.03
1939,23,Male,68,21,75,90,7,No,No,Postgraduate,100.0
1940,17,Female,54,30,63,61,9,No,Yes,Graduate,100.0
1941,17,Female,81,21,51,72,3,Yes,No,Graduate,94.11
1942,19,Female,71,17,82,96,8,Yes,Yes,Graduate,100.0
1943,20,Male,55,9,94,52,9,Yes,Yes,Graduate,79.12
1944,18,Male,84,17,62,98,10,No,Yes,High School,100.0
1945,17,Female,71,5,66,64,7,Yes,Yes,Postgraduate,89.45
1946,21,Male,50,26,97,83,4,Yes,Yes,Graduate,100.0
1947,19,Female,69,25,96,75,4,No,Yes,High School,100.0
1948,18,Male,71,30,84,47,4,Yes,Yes,Graduate,92.92
1949,19,Male,97,20,76,68,6,No,Yes,Graduate,100.0
1950,18,Male,60,29,45,59,4,Yes,Yes,High School,83.89
1951,18,Female,62,8,40,52,5,Yes,Yes,Postgraduate,71.85
1952,22,Male,91,6,45,39,9,Yes,Yes,High School,63.2
1953,17,Male,52,11,89,53,7,Yes,Yes,Graduate,79.25
1954,19,Female,58,19,61,76,8,Yes,Yes,Postgraduate,88.93
1955,19,Female,61,4,80,52,5,No,Yes,High School,58.78
1956,22,Female,72,18,63,66,5,Yes,Yes,High School,79.58
1957,21,Female,63,1,64,55,7,Yes,Yes,High School,68.11
1958,21,Male,82,13,100,44,8,Yes,Yes,High School,88.87
1959,23,Male,67,14,54,71,9,Yes,No,High School,84.51
1960,17,Male,98,24,65,83,2,Yes,Yes,Postgraduate,100.0
1961,17,Male,90,1,47,47,3,Yes,Yes,Postgraduate,56.9
1962,20,Male,58,30,90,89,2,Yes,Yes,Graduate,100.0
1963,22,Female,72,29,63,51,10,No,Yes,High School,100.0
1964,21,Male,59,11,87,43,7,No,Yes,Postgraduate,89.85
1965,18,Male,68,17,77,78,2,Yes,Yes,Graduate,95.87
1966,19,Male,96,4,100,80,2,No,Yes,High School,82.7
1967,17,Female,54,26,45,42,2,Yes,Yes,Graduate,78.16
1968,19,Female,96,12,93,71,4,No,Yes,High School,89.15
1969,19,Male,72,10,74,53,1,Yes,Yes,Postgraduate,77.95
1970,20,Female,79,6,81,97,2,Yes,Yes,Graduate,85.59
1971,21,Female,74,25,40,80,3,No,No,Graduate,90.55
1972,17,Female,77,1,99,60,7,Yes,No,Graduate,73.52
1973,19,Female,83,7,85,80,10,No,Yes,Graduate,90.56
1974,17,Female,94,26,75,80,1,Yes,Yes,High School,99.46
1975,18,Female,97,27,97,48,6,Yes,No,Graduate,91.93
1976,20,Female,96,21,51,97,3,Yes,Yes,Postgraduate,100.0
1977,18,Male,74,28,77,37,3,Yes,Yes,High School,86.54
1978,17,Male,59,16,50,62,4,No,Yes,Postgraduate,82.1
1979,23,Female,63,24,51,63,4,Yes,No,Graduate,92.77
1980,17,Male,91,14,81,52,7,No,No,High School,96.26
1981,21,Male,95,23,89,69,3,No,Yes,Graduate,100.0
1982,19,Female,79,20,78,81,8,Yes,Yes,Postgraduate,100.0
1983,19,Male,90,20,46,39,8,Yes,Yes,Graduate,85.02
1984,18,Female,74,6,50,93,7,No,Yes,Graduate,77.31
1985,20,Female,63,22,75,93,2,No,Yes,Graduate,99.12
1986,23,Female,84,25,91,81,5,Yes,Yes,Graduate,100.0
1987,22,Male,97,28,70,47,6,No,Yes,High School,99.57
1988,19,Male,83,5,72,67,10,No,Yes,High School,82.54
1989,21,Male,59,24,52,96,4,No,No,High School,92.82
1990,18,Male,84,21,57,50,10,Yes,Yes,High School,97.0
1991,18,Female,60,18,80,78,5,No,Yes,High School,91.01
1992,22,Female,60,15,97,92,9,No,Yes,Graduate,100.0
1993,21,Male,70,6,95,40,7,No,Yes,Graduate,66.04
1994,20,Female,70,25,63,49,2,No,Yes,High School,82.68
1995,21,Female,71,29,48,38,1,Yes,No,High School,70.46
1996,20,Male,94,19,70,90,2,Yes,Yes,High School,99.61
1997,21,Female,56,1,94,98,3,No,Yes,High School,75.1
1998,21,Male,66,1,100,68,2,No,Yes,High School,63.82
1999,17,Female,51,13,80,90,3,No,Yes,Graduate,83.11
2000,18,Male,61,3,49,66,10,Yes,Yes,High School,74.38
2001,21,Female,91,10,99,43,9,Yes,Yes,Graduate,95.5
2002,22,Female,67,21,41,97,4,No,Yes,Graduate,97.76
2003,21,Male,60,3,77,67,9,No,Yes,High School,78.88
2004,19,Male,65,9,54,55,3,Yes,No,High School,56.12
2005,18,Male,98,8,42,89,1,No,Yes,High School,75.63
2006,19,Male,100,3,82,91,5,No,No,High School,69.86
2007,18,Female,67,25,70,36,10,Yes,Yes,High School,84.35
2008,19,Female,84,13,45,47,10,Yes,Yes,Graduate,90.47
2009,21,Male,75,6,42,38,2,Yes,Yes,High School,45.67
2010,21,Female,65,13,95,84,4,Yes,Yes,Postgraduate,94.1
2011,17,Male,55,23,50,82,2,Yes,Yes,High School,93.32
2012,22,Male,93,20,54,64,2,No,Yes,Graduate,86.72
2013,19,Female,92,20,84,63,3,Yes,Yes,Graduate,96.1
2014,20,Female,96,12,91,42,5,Yes,Yes,High School,81.23
2015,17,Male,96,13,67,46,4,Yes,Yes,High School,77.93
2016,19,Male,97,2,49,75,2,Yes,Yes,Graduate,65.72
2017,19,Male,91,21,77,60,10,Yes,Yes,Postgraduate,100.0
2018,17,Female,61,24,86,84,2,Yes,Yes,High School,97.03
2019,21,Female,62,23,96,36,6,No,Yes,High School,86.96
2020,19,Female,53,16,89,89,7,Yes,Yes,High School,96.96
2021,21,Female,88,23,89,90,10,No,Yes,High School,100.0
2022,17,Male,51,6,46,48,6,No,Yes,Postgraduate,70.22
2023,21,Male,75,19,54,40,7,Yes,Yes,Graduate,88.29
2024,18,Male,76,21,57,95,1,Yes,No,High School,89.03
2025,20,Male,76,13,57,46,6,No,Yes,High School,77.14
2026,23,Male,64,17,91,47,3,No,Yes,High School,74.06
2027,19,Male,57,23,80,53,1,No,Yes,Postgraduate,84.14
2028,22,Female,56,9,63,78,8,Yes,Yes,Postgraduate,78.28
2029,20,Female,96,17,41,93,4,No,Yes,High School,91.63
2030,23,Male,95,29,79,71,10,Yes,Yes,Graduate,100.0
2031,21,Male,89,2,59,59,8,Yes,No,Postgraduate,77.74
2032,19,Female,61,19,73,50,10,No,No,High School,95.65
2033,21,Female,62,19,82,72,4,Yes,Yes,High School,89.71
2034,18,Female,92,24,65,77,4,Yes,Yes,High School,97.86
2035,17,Female,66,7,46,48,10,No,Yes,High School,67.37
2036,19,Male,66,22,77,40,4,No,Yes,High School,71.92
2037,23,Male,85,10,69,57,6,Yes,Yes,Postgraduate,86.77
2038,23,Male,70,10,81,94,9,No,No,Graduate,97.77
2039,18,Male,57,27,44,46,5,Yes,Yes,High School,84.03
2040,18,Male,54,20,50,47,10,No,Yes,High School,87.85
2041,19,Female,75,9,40,40,8,No,No,Graduate,70.45
2042,21,Male,65,17,73,97,8,No,Yes,High School,100.0
2043,22,Female,85,27,95,72,4,No,Yes,High School,100.0
2044,23,Male,77,15,40,84,10,Yes,Yes,High School,100.0
2045,23,Male,78,2,58,86,9,No,Yes,Graduate,77.59
2046,18,Male,96,30,41,74,9,Yes,Yes,High School,100.0
2047,20,Male,61,4,60,42,5,Yes,Yes,High School,59.13
2048,18,Male,86,19,59,95,6,No,Yes,Graduate,100.0
2049,22,Female,79,17,100,42,5,No,No,High School,76.93
2050,21,Female,72,5,62,68,3,No,Yes,Postgraduate,70.6
2051,21,Female,65,7,60,94,8,No,Yes,Graduate,82.9
2052,20,Male,63,18,63,91,9,No,Yes,High School,89.82
2053,23,Male,59,21,43,80,4,Yes,Yes,High School,93.62
2054,18,Female,56,22,51,56,9,No,Yes,Graduate,87.23
2055,21,Male,94,27,61,74,9,Yes,No,High School,100.0
2056,22,Male,86,7,59,79,7,Yes,No,Graduate,81.17
2057,19,Female,78,17,57,89,8,Yes,Yes,Graduate,100.0
2058,17,Male,52,7,40,85,3,Yes,No,Graduate,74.1
2059,17,Female,64,4,69,39,5,No,Yes,Postgraduate,60.96
2060,17,Male,85,8,72,47,3,No,Yes,High School,69.76
2061,23,Female,96,13,63,62,7,Yes,Yes,Graduate,84.72
2062,18,Male,95,4,53,96,6,Yes,No,Graduate,87.62
2063,20,Male,68,6,75,58,3,No,Yes,Postgraduate,66.95
2064,21,Female,62,25,44,41,9,Yes,Yes,Graduate,92.73
2065,19,Male,91,5,50,72,1,No,Yes,Graduate,58.53
2066,22,Male,70,30,63,71,10,Yes,Yes,High School,100.0
2067,19,Female,86,12,99,76,3,No,Yes,Graduate,88.91
2068,22,Male,76,4,70,39,10,Yes,Yes,High School,73.51
2069,23,Female,78,24,94,98,7,Yes,Yes,Graduate,100.0
2070,18,Male,69,29,52,84,3,Yes,Yes,High School,94.54
2071,17,Male,74,9,55,49,3,No,Yes,High School,63.87
2072,18,Male,55,4,63,87,2,No,No,Postgraduate,69.38
2073,23,Male,85,19,52,59,9,No,Yes,High School,94.13
2074,20,Female,51,24,63,43,4,Yes,Yes,High School,80.6
2075,20,Male,71,14,93,72,10,Yes,Yes,High School,94.53
2076,23,Female,81,5,65,56,6,Yes,Yes,High School,70.03
2077,22,Male,65,18,41,83,2,Yes,No,Graduate,83.51
2078,21,Male,67,10,55,49,9,Yes,Yes,High School,71.54
2079,21,Male,54,25,77,99,7,Yes,Yes,High School,100.0
2080,22,Male,85,19,85,88,10,No,Yes,High School,100.0
2081,20,Female,79,12,40,64,5,No,Yes,High School,73.96
2082,20,Female,94,18,88,54,7,No,Yes,High School,83.69
2083,20,Female,68,17,50,67,4,Yes,Yes,Graduate,81.24
2084,18,Female,72,30,90,41,10,No,Yes,High School,100.0
2085,20,Male,83,24,74,42,7,Yes,Yes,High School,97.48
2086,19,Female,62,11,82,62,2,Yes,No,Postgraduate,70.68
2087,17,Female,92,3,68,79,7,No,Yes,Postgraduate,86.11
2088,20,Male,78,23,76,45,4,Yes,Yes,High School,92.12
2089,22,Male,85,17,56,65,4,Yes,Yes,High School,87.38
2090,17,Male,71,1,97,46,1,Yes,Yes,Graduate,57.84
2091,18,Male,96,15,93,85,3,Yes,Yes,Graduate,86.62
2092,22,Female,85,28,78,78,5,Yes,Yes,Postgraduate,100.0
2093,17,Female,58,9,81,84,5,No,Yes,High School,87.89
2094,22,Male,88,15,67,51,2,No,Yes,Graduate,78.97
2095,18,Male,100,28,68,69,4,Yes,Yes,Postgraduate,100.0
2096,19,Male,68,24,82,35,1,Yes,Yes,Graduate,80.89
2097,18,Female,87,28,42,63,9,No,No,High School,100.0
2098,18,Female,55,29,91,85,1,No,Yes,High School,99.27
2099,22,Male,96,3,49,98,6,No,Yes,High School,72.17
2100,23,Male,64,22,98,38,7,Yes,Yes,High School,95.56
2101,21,Female,69,27,81,62,3,No,Yes,Graduate,89.79
2102,20,Male,58,19,53,50,1,No,No,High School,64.84
2103,20,Male,81,13,51,97,7,Yes,Yes,High School,98.65
2104,19,Female,53,12,86,87,3,Yes,Yes,Postgraduate,84.9
2105,19,Male,99,20,81,51,10,No,No,Graduate,94.92
2106,20,Female,67,1,69,74,6,Yes,Yes,High School,73.69
2107,21,Male,54,21,71,47,6,No,Yes,High School,75.08
2108,20,Male,69,17,71,86,4,No,No,High School,85.54
2109,23,Female,72,13,81,92,6,Yes,Yes,High School,100.0
2110,21,Female,60,1,71,71,10,Yes,Yes,Postgraduate,90.38
2111,19,Male,86,10,65,95,4,No,Yes,High School,76.54
2112,17,Female,71,15,90,68,8,Yes,Yes,Graduate,95.91
2113,22,Male,53,27,40,51,9,Yes,Yes,High School,98.2
2114,23,Male,78,27,95,54,2,Yes,Yes,Postgraduate,97.91
